Id,LotArea,MasVnrArea,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
2409,9100,69,1144,1144,1144,0,1144,336,0,0,369950
2410,9736,289,525,1331,1721,0,1721,464,0,0,1029900
2411,9770,0,410,922,922,0,922,308,0,34,435000
2412,12198,0,424,1204,1411,0,1411,310,278,82,601000
2413,10050,0,928,1216,1216,0,1216,336,0,0,460500
2414,11556,0,456,864,1154,0,1154,336,63,0,720000
2415,8078,260,1560,1560,1560,0,1560,484,0,0,851000
2416,10950,0,507,948,948,0,948,410,0,48,550000
2417,7942,0,0,1040,1040,0,1040,293,0,0,700000
2418,8540,0,120,925,925,0,925,252,152,0,323000
2419,7150,0,1040,1190,1040,500,1540,352,0,0,345500
2420,8400,0,130,923,925,0,925,390,81,0,378000
2421,9532,0,156,1105,1647,0,1647,280,225,0,650000
2422,15783,0,632,924,924,0,924,420,0,324,385000
2423,14190,0,925,925,1000,544,1544,0,231,0,425000
2424,12099,0,1018,1216,1216,0,1728,371,200,0,210000
2425,21281,0,666,666,1308,1778,3086,1200,0,208,630000
2426,10284,0,55,1151,845,436,1281,580,0,0,335000
2427,10800,0,736,736,751,783,1534,0,0,112,196500
2428,10090,364,0,725,1035,616,1651,276,460,46,582800
2429,8700,53,728,920,888,0,888,240,0,0,440000
2430,8300,86,0,952,952,0,952,288,0,0,752500
2431,7200,0,432,864,1238,0,1238,357,0,171,532500
2432,7500,0,466,1040,1040,0,1040,286,0,0,265000
2433,7315,0,545,1170,1170,0,1170,338,0,0,397500
2434,7903,0,503,1242,1242,0,1242,324,0,0,524250
2435,8000,0,125,1377,1377,0,1377,351,0,0,765000
2436,7000,0,0,0,925,0,925,300,0,0,648000
2437,6600,0,312,864,864,0,864,294,58,0,469500
2438,6760,0,162,896,936,0,936,288,24,90,237500
2439,6978,0,850,850,960,0,960,576,0,0,216000
2440,6000,0,569,845,866,430,1296,576,0,0,427200
2441,4480,0,240,1022,1022,0,1022,184,0,122,280000
2442,3153,0,967,967,967,0,967,180,0,0,718000
2443,7200,279,808,808,1072,0,1072,379,0,0,420000
2444,9000,0,550,680,680,494,1174,576,116,26,379000
2445,5925,0,0,570,761,380,1141,252,0,0,326100
2446,9639,0,1075,1075,1156,642,1798,342,0,0,535000
2447,10337,0,725,725,909,863,1772,816,0,0,283000
2448,9863,0,322,728,914,728,1642,374,0,0,260000
2449,4571,0,448,616,616,616,1232,480,280,0,399000
2450,8398,0,667,926,991,659,1650,468,128,103,484950
2451,3600,0,371,687,687,671,1358,336,0,32,640000
2452,13500,0,819,819,1312,1142,2454,576,0,148,585000
2453,8626,1,0,0,968,0,968,331,0,0,645000
2454,11800,0,0,0,1382,0,1382,384,0,40,253000
2455,6854,0,212,756,916,144,1060,308,0,65,178500
2456,8674,0,0,910,910,525,1435,308,0,33,291000
2457,6125,0,422,728,728,546,1274,224,0,0,199950
2458,6000,0,324,600,608,624,1232,217,0,0,553500
2459,6120,0,884,884,884,0,884,240,0,0,189950
2460,6240,0,809,861,861,548,1409,528,225,0,289000
2461,6240,0,624,672,899,423,1322,280,0,0,700000
2462,6240,0,966,966,1014,412,1426,230,174,0,270000
2463,6120,0,405,756,903,378,1281,379,25,0,258000
2464,7755,0,1100,1100,1100,1164,2264,408,0,152,530000
2465,8850,0,768,768,752,624,1376,576,0,54,245000
2466,8550,0,750,750,960,356,1316,576,0,0,563000
2467,5700,0,336,672,672,672,1344,456,0,0,515000
2468,5680,0,592,592,933,240,1173,240,0,25,325000
2469,5680,0,969,969,969,245,1214,216,0,0,540000
2470,13200,234,366,741,1497,797,2294,658,0,110,280300
2471,9780,0,224,976,976,976,1952,299,285,0,460000
2472,10320,0,763,1138,1138,1042,2180,720,0,0,475000
2473,4330,0,0,808,838,477,1315,436,0,0,900000
2474,10320,0,771,771,866,504,1484,264,14,211,538200
2475,12888,0,717,1005,1262,1005,2267,498,521,0,429000
2476,4484,0,187,672,778,504,1282,240,0,88,164808
2477,11235,0,0,925,999,0,999,308,40,176,520000
2478,11235,30,635,1420,1452,0,1452,572,92,0,475000
2479,14299,0,348,1005,1005,0,1005,440,0,0,283000
2480,14149,50,190,980,1020,0,1020,528,0,0,321500
2481,11677,442,30,1040,1040,0,1040,264,0,90,840000
2482,8425,0,20,768,868,0,868,576,138,0,287000
2483,8665,89,420,876,897,0,897,264,0,0,375000
2484,8398,323,300,943,943,0,943,528,132,0,349500
2485,8169,0,261,912,912,0,912,315,204,0,446450
2486,14175,0,332,1240,1375,0,1375,323,0,0,315000
2487,16779,356,404,671,1567,1087,2654,638,128,570,271310
2488,6960,0,422,680,798,504,1302,224,0,0,315000
2489,11375,0,231,967,1299,0,1299,494,81,0,245000
2490,13770,340,95,1158,1176,0,1176,303,0,0,543115
2491,9000,0,0,0,998,0,998,460,0,0,900000
2492,11075,136,0,1190,1522,0,1522,552,0,77,2450000
2493,17541,0,109,409,1325,0,1325,576,0,42,554000
2494,22692,0,486,1073,1630,0,1630,649,0,64,249900
2495,17808,0,484,484,1242,0,1242,336,0,0,768000
2496,12671,300,935,1288,2422,0,2422,527,0,63,980000
2497,10512,0,497,988,988,638,1626,332,366,0,395000
2498,5400,0,411,864,864,0,864,399,0,0,415000
2499,11515,0,0,0,943,0,943,308,0,0,380000
2500,3869,149,0,1038,1038,0,1038,264,0,105,566000
2501,9280,0,785,1342,1342,0,1342,256,0,0,218500
2502,11100,0,0,1080,1080,400,1480,253,0,0,550000
2503,7550,0,951,951,986,376,1362,280,0,0,512031
2504,23920,0,1105,1105,1105,717,1822,515,0,195,197500
2505,9317,0,282,779,1029,929,1958,499,202,93,470000
2506,9178,306,1643,1643,1651,0,1651,870,204,64,590000
2507,10481,0,2140,2140,2140,0,2140,894,136,32,465000
2508,10235,306,1643,1643,1651,0,1651,870,192,64,499000
2509,11750,204,1526,1546,1546,0,1546,796,144,42,515000
2510,8760,132,1453,1489,1500,0,1500,674,144,38,716500
2511,7242,0,1270,1270,1270,0,1270,524,0,96,410000
2512,9316,0,879,879,879,916,1795,578,164,111,850000
2513,8883,360,0,929,946,927,1873,619,108,48,1050000
2514,20064,0,0,966,1743,0,1743,529,646,0,648000
2515,14217,0,472,1022,1022,0,1022,747,0,0,620000
2516,10021,0,96,635,646,662,1308,497,142,54,935000
2517,8428,0,570,990,990,0,990,384,256,0,379000
2518,16561,0,548,1097,1097,0,1097,242,306,0,699000
2519,10820,0,646,988,988,885,1873,597,202,123,528000
2520,12352,290,215,853,853,900,1753,534,0,74,425000
2521,9543,0,845,845,845,845,1690,517,0,103,249500
2522,8826,144,144,985,985,857,1842,486,193,96,1035480
2523,11800,0,201,864,894,0,894,440,0,0,790000
2524,8660,113,513,1015,1025,0,1025,370,127,0,399950
2525,9720,51,240,995,1009,0,1009,576,0,0,275000
2526,8982,0,501,1040,1040,0,1040,748,0,0,550000
2527,16300,0,399,876,907,0,907,308,0,0,140000
2528,9675,0,102,864,879,0,879,440,0,80,250000
2529,7200,0,193,864,864,0,864,576,155,0,318000
2530,7200,0,0,385,875,0,875,728,352,0,505000
2531,11354,0,261,1673,1673,0,1673,583,306,113,470500
2532,8749,0,325,979,992,940,1932,610,0,120,360000
2533,8158,214,860,860,860,869,1729,542,386,63,1242500
2534,11927,519,683,1556,1592,0,1592,484,120,35,986000
2535,12728,256,333,1531,1531,908,2439,560,184,121,515000
2536,15295,254,98,860,1212,780,1992,608,225,32,320000
2537,17227,158,426,1341,1341,0,1341,482,240,84,310000
2538,8145,0,738,738,738,738,1476,552,0,35,356700
2539,8769,0,460,1169,1190,0,1190,578,100,41,775000
2540,8334,0,1330,1330,1330,0,1330,437,0,23,325000
2541,8333,0,738,738,738,753,1491,484,100,30,208000
2542,9045,0,768,768,768,768,1536,400,0,40,825000
2543,9825,162,0,936,936,0,936,384,405,0,515000
2544,8308,20,115,1088,1088,0,1088,520,0,0,490000
2545,16287,0,666,901,901,450,1351,576,0,0,675000
2546,8240,198,1179,1179,1179,0,1179,622,0,0,360000
2547,6285,0,456,960,1044,0,1044,528,228,0,550000
2548,9555,0,0,0,1100,1133,2233,579,0,0,225000
2549,7023,0,123,734,734,674,1408,489,0,85,500000
2550,39290,1224,1085,5095,5095,0,5095,1154,546,484,385000
2551,3675,76,80,547,1072,0,1072,525,0,44,837700
2552,6400,0,52,960,960,0,960,392,144,0,448000
2553,6882,128,0,0,1152,0,1152,0,0,0,730000
2554,8741,0,1195,1195,1195,0,1195,0,118,0,575000
2555,10042,0,238,660,740,125,865,216,0,0,430000
2556,8172,0,224,768,768,0,768,355,0,0,435000
2557,8172,0,182,864,864,0,864,528,196,0,241000
2558,10890,0,925,1296,1296,1296,2592,0,0,742,453500
2559,7223,0,971,1290,1422,0,1422,352,0,0,285000
2560,6821,0,538,651,759,539,1298,240,216,0,151000
2561,4000,0,285,531,567,531,1098,216,0,0,1570000
2562,6720,0,585,585,851,585,1436,228,184,0,631000
2563,7155,0,686,686,686,775,1461,225,0,0,285000
2564,7230,0,851,851,867,851,1718,264,291,0,195000
2565,13108,0,0,0,1226,0,1226,400,174,24,817500
2566,7810,0,741,930,1230,525,1755,231,0,40,550000
2567,6221,0,195,728,760,595,1355,528,0,0,1127000
2568,25485,423,0,1560,1560,0,1560,580,0,75,609850
2569,21579,0,675,1488,1488,0,1488,552,0,0,200000
2570,1782,0,186,516,529,516,1045,462,180,0,367000
2571,17871,0,1680,1680,1680,0,1680,628,152,0,285167
2572,3907,0,427,1004,1020,0,1020,509,135,0,275000
2573,20693,652,1262,1696,1696,0,1696,625,0,146,350900
2574,18044,0,279,279,2726,0,2726,691,216,64,660000
2575,7000,0,345,720,720,495,1215,720,0,0,525000
2576,7288,0,936,936,936,665,1601,0,0,0,262000
2577,9060,0,311,859,942,886,1828,,174,0,690000
2578,3672,0,816,816,816,0,816,100,0,0,624000
2579,11067,0,0,0,640,0,845,256,48,0,353000
2580,8250,0,957,957,1034,957,1991,0,0,0,552500
2581,6565,0,106,1073,1073,0,1073,720,0,444,224500
2582,6060,0,100,837,1001,0,1001,216,154,0,239000
2583,5568,473,0,1573,1625,0,1625,495,123,0,975000
2584,12150,0,0,1001,1299,0,1299,486,84,0,1200000
2585,10000,166,856,1441,1392,0,1392,650,168,49,505000
2586,12864,0,17,1409,1409,0,1409,576,0,144,302000
2587,9928,0,215,1454,1478,0,1478,506,114,22,170000
2588,8750,50,98,852,918,0,918,360,192,84,195000
2589,8410,0,46,970,1026,0,1026,528,193,0,272000
2590,4054,352,552,1501,1501,0,1501,512,240,0,369000
2591,19958,1224,585,585,2279,0,2279,461,274,0,332500
2592,8368,0,1689,1689,1689,0,1689,433,100,39,515000
2593,8298,,963,1546,1564,0,1564,502,132,0,269000
2594,10331,0,970,1265,1240,0,1240,528,232,0,1278000
2595,6718,86,1017,1267,1312,0,1312,471,256,28,303000
2596,11305,886,593,1922,1922,0,1922,692,201,64,420000
2597,7777,203,1491,1491,1491,0,1491,571,0,35,400000
2598,11800,94,356,1122,1146,1340,2486,452,143,32,225000
2599,12633,242,1824,1824,1824,0,1824,932,160,36,219000
2600,43500,0,0,0,2034,0,2034,1041,483,266,605000
2601,6710,134,0,920,936,0,936,460,0,40,625000
2602,1504,0,294,546,546,546,1092,253,0,0,380000
2603,1533,0,27,530,530,462,992,297,112,97,620000
2604,1495,189,162,546,546,546,1092,0,0,64,687500
2605,1890,0,546,546,546,546,1092,286,0,0,225500
2606,9129,144,0,923,1008,0,1008,678,201,66,252500
2607,15957,0,96,1244,1356,0,1356,528,1424,0,510000
2608,33983,0,48,1160,1676,0,1676,672,690,90,510000
2609,8286,0,185,716,716,716,1432,531,0,136,725000
2610,6723,0,0,796,796,0,796,0,129,0,75000
2611,27697,198,585,1396,1608,0,1608,444,152,38,492000
2612,11000,0,0,1090,1178,0,1178,502,0,44,425000
2613,11625,0,220,816,816,0,816,264,330,0,1955000
2614,10447,0,348,864,887,0,887,288,140,0,298900
2615,11027,28,171,1178,1293,0,1293,452,280,0,699000
2616,10533,244,235,1008,1024,0,1024,313,0,0,310000
2617,11765,302,490,1617,1797,0,1797,963,0,0,350000
2618,39384,902,595,1705,1390,0,1390,550,0,189,790000
2619,11727,434,1851,1851,1851,0,1851,506,0,146,305000
2620,8238,0,113,813,813,712,1525,400,421,72,315000
2621,13041,0,781,781,781,890,1671,423,0,84,267500
2622,9783,0,821,821,821,955,1776,443,286,116,1750000
2623,13128,216,1074,1074,1074,990,2064,527,0,119,435000
2624,13751,248,1640,1700,1700,512,2212,773,237,38,482500
2625,13108,0,2062,2062,2079,608,2687,618,168,12,5110800
2626,8076,112,455,1160,1169,0,1169,402,0,26,439995
2627,3701,0,1191,1191,1204,0,1204,461,120,70,460000
2628,16023,600,180,1398,1414,1384,2798,670,182,37,194000
2629,18062,662,1528,1528,1528,1862,3390,758,204,34,290000
2630,12292,184,889,1094,1102,1371,2473,675,246,39,274700
2631,16052,734,644,1850,1850,848,2698,736,250,0,900000
2632,15922,550,1390,1390,1390,1405,2795,660,272,102,1150000
2633,8147,230,523,1714,1714,0,1714,517,156,55,605000
2634,18261,420,494,1910,2000,0,2000,722,351,102,359000
2635,10464,130,138,988,1102,0,1102,582,140,22,850000
2636,10530,68,945,945,945,912,1857,482,400,105,505000
2637,9927,252,42,1047,1083,0,1083,596,444,0,565000
2638,9512,0,172,960,960,1358,2318,541,0,246,585000
2639,10530,248,127,675,1109,766,1875,485,48,28,328000
2640,10000,176,348,1103,1103,0,1103,462,295,84,749950
2641,7200,0,224,864,874,0,874,576,63,0,826000
2642,8773,0,536,1487,1419,0,1419,543,196,68,535000
2643,2760,514,525,525,525,567,1092,440,0,0,925000
2644,2160,200,363,765,765,600,1365,440,0,36,875000
2645,1890,380,212,494,494,536,1030,264,0,0,902000
2646,1680,504,207,483,483,465,948,264,0,0,423000
2647,1680,504,143,525,525,567,1092,264,352,0,235000
2648,4043,0,186,1069,1069,0,1069,440,0,55,545000
2649,7514,0,462,943,1387,0,1387,300,0,0,343000
2650,2280,0,443,1055,1055,0,1055,319,0,29,334950
2651,2179,0,785,855,855,601,1456,460,0,28,405000
2652,16387,215,369,1738,1738,851,2589,831,0,0,220000
2653,16163,232,1618,1618,1618,0,1618,880,0,0,173000
2654,12228,206,1721,1721,1740,0,1740,874,0,43,655000
2655,14780,568,363,1868,1868,0,1868,1085,354,56,406000
2656,13975,525,1090,1090,1117,1089,2206,670,148,95,632000
2657,9942,385,316,1606,1625,466,2091,521,194,84,357000
2658,12867,,1209,1209,1209,1044,2253,575,243,142,361000
2659,10672,0,1054,1054,1054,1335,2389,672,176,64,277000
2660,11643,142,644,1524,1544,814,2358,784,120,34,630000
2661,13758,430,560,1792,1792,0,1792,925,204,49,254000
2662,14828,674,397,1780,1780,0,1780,816,144,68,472800
2663,13215,112,426,1420,1426,488,1914,746,168,127,263000
2664,5911,278,1088,1560,1565,0,1565,556,196,56,510000
2665,7740,518,663,1686,1686,0,1686,899,266,100,179950
2666,6373,572,1251,1666,1666,0,1666,575,228,75,525000
2667,10237,0,728,728,728,728,1456,390,0,24,479000
2668,10237,0,738,738,738,754,1492,440,0,32,651000
2669,11660,0,1326,1326,1326,0,1326,427,100,0,949000
2670,11631,236,1052,1052,1052,1321,2373,632,120,46,392400
2671,9073,0,738,738,738,754,1492,440,100,32,585000
2672,3087,14,767,1220,1364,0,1364,437,100,16,460000
2673,2938,40,330,1368,1511,0,1511,398,130,30,470000
2674,3072,18,306,1365,1548,0,1548,388,143,20,245000
2675,3010,14,1126,1142,1142,0,1142,440,90,0,500000
2676,9171,0,848,848,848,750,1598,433,100,48,455000
2677,8658,0,250,982,1008,881,1889,431,0,0,485500
2678,12104,0,1035,1035,1082,1240,2322,617,400,45,1875000
2679,9660,242,253,1044,1079,897,1976,885,210,31,100000
2680,9545,322,655,1160,1205,1029,2234,768,0,50,307000
2681,9233,877,358,1540,1540,1315,2855,774,247,55,475000
2682,10019,397,815,1342,1358,1368,2726,725,307,169,330000
2683,17242,738,48,1733,1933,1567,3500,959,870,86,130000
2684,10236,501,742,1290,1305,1189,2494,803,200,95,320000
2685,12585,420,0,1286,1565,1234,2799,704,432,136,735000
2686,12447,192,1100,1100,1116,848,1964,760,200,70,365000
2687,15218,,108,1670,1670,0,1670,928,0,240,234000
2688,10936,60,1504,1504,1504,0,1504,510,144,0,211000
2689,8640,0,1254,1278,1278,0,1278,584,0,60,680000
2690,13162,0,200,2036,2036,604,2640,792,0,265,457000
2691,8125,0,858,858,858,858,1716,615,0,53,349000
2692,7733,0,1118,1142,1142,0,1142,0,4,50,360000
2693,11024,118,1400,1400,1400,0,1400,612,144,55,350000
2694,13072,0,1131,1131,1131,0,1131,0,0,39,208000
2695,7800,172,891,891,891,795,1686,462,144,101,250275
2696,7632,96,784,784,831,754,1585,449,100,77,435000
2697,8304,0,941,941,941,896,1837,688,150,165,270000
2698,9370,0,78,836,844,887,1731,462,307,85,438000
2699,7175,0,494,1398,1398,0,1398,542,0,46,659000
2700,7175,0,939,1217,1217,0,1217,484,0,64,645000
2701,9019,0,362,636,636,684,1320,472,0,40,685100
2702,9100,51,952,988,988,0,988,624,0,0,350000
2703,8927,0,0,0,1286,368,1654,528,0,0,375000
2704,9240,0,252,864,1211,0,1211,576,161,0,170000
2705,9308,0,430,984,984,0,984,310,0,0,880000
2706,8450,90,450,882,909,0,909,294,0,155,410500
2707,8638,0,744,925,925,0,925,484,203,74,780000
2708,13052,0,312,1024,1024,0,1024,308,0,0,1225000
2709,8020,0,268,912,912,0,912,0,0,0,449000
2710,8789,0,253,912,941,0,941,288,64,0,546000
2711,14330,145,228,1748,2151,495,2646,550,641,100,317000
2712,11025,692,216,1334,1520,1306,2826,888,177,208,276900
2713,3628,0,1143,1143,1143,0,1143,588,0,191,399000
2714,2544,0,600,600,520,623,1223,480,0,166,495000
2715,2998,513,403,756,768,756,1524,440,0,32,258000
2716,4447,0,530,530,530,550,1080,496,0,50,600000
2717,8314,0,569,569,854,840,1694,434,0,382,265000
2718,7180,0,1568,1568,1568,0,1568,564,0,266,321000
2719,13110,144,191,1153,1193,0,1193,501,140,153,682000
2720,10140,264,713,1334,1334,0,1334,477,0,20,295700
2721,9600,0,293,1051,1051,0,1051,504,0,0,609000
2722,8640,300,56,900,884,886,1770,530,0,60,995000
2723,9360,203,216,976,976,0,976,504,94,0,530000
2724,8400,0,89,833,898,0,898,326,143,0,614000
2725,9759,0,252,1051,1051,0,1051,264,182,88,390000
2726,9600,140,137,1141,1141,0,1141,568,0,78,467000
2727,8800,0,34,1187,1565,0,1565,299,200,25,484000
2728,10368,112,0,1008,1488,0,1488,430,154,60,340000
2729,9350,0,360,720,720,720,1440,480,0,32,302495
2730,10800,88,616,1248,1248,0,1248,286,0,0,532500
2731,8550,0,242,816,816,0,816,240,228,0,441500
2732,9724,0,938,938,1043,0,1043,273,125,48,470000
2733,9600,0,336,1251,1433,0,1433,441,144,0,2300000
2734,10858,150,1404,1444,1624,0,1624,240,0,40,590000
2735,9600,144,60,1056,1216,0,1216,280,0,0,320000
2736,9462,0,704,704,1024,704,1728,234,245,60,363000
2737,9888,0,450,936,936,0,936,240,0,0,747500
2738,8917,0,1584,1584,1584,0,1584,506,0,0,750000
2739,12700,0,307,1246,1246,0,1246,441,0,69,831000
2740,9723,332,1008,1008,1008,0,1008,430,0,0,403000
2741,8400,0,556,1179,1364,0,1364,331,0,60,445000
2742,9610,632,918,1121,1336,0,1336,488,80,0,345000
2743,10000,272,99,1058,1370,0,1370,300,191,0,2260000
2744,10152,0,210,1124,1124,0,1124,353,0,211,371025
2745,8092,176,226,1050,1050,0,1050,286,0,0,355000
2746,12778,0,350,1008,1008,0,1008,280,0,154,270000
2747,10170,522,216,216,1575,0,1575,400,0,0,425000
2748,7700,0,30,301,1145,0,1145,684,0,0,364808
2749,11050,0,517,1005,1005,0,1005,319,0,0,320000
2750,13600,0,0,1056,1056,0,1056,300,0,0,325000
2751,15428,0,143,884,884,0,884,270,0,0,350000
2752,21299,0,929,929,2039,0,2039,791,0,0,170000
2753,13300,0,521,1015,1384,0,1384,896,75,0,255000
2754,22136,0,1153,2171,1392,1248,2640,1008,631,48,550000
2755,7500,0,784,784,900,412,1312,649,0,28,835000
2756,10410,0,713,713,713,0,713,371,0,75,420000
2757,10914,0,715,715,715,0,715,660,0,0,925000
2758,7008,0,448,448,448,272,720,280,0,0,389250
2759,7200,0,325,663,774,821,1595,528,49,0,748000
2760,10818,0,1077,1077,981,779,1760,648,120,0,284000
2761,10184,379,503,1083,1146,0,1146,294,345,75,588000
2762,9510,161,434,1135,1207,0,1207,264,0,240,372500
2763,10800,104,400,1313,1773,0,1773,418,355,98,285000
2764,11650,58,0,0,1472,0,1472,484,0,68,360000
2765,18275,0,802,1438,1900,548,2448,441,520,102,275000
2766,12144,0,455,910,910,611,1521,597,199,0,428000
2767,8544,0,0,0,1040,0,1040,400,0,0,847000
2768,8512,0,1556,1556,1556,0,1556,0,0,0,316000
2769,7000,0,369,1150,1150,0,1150,288,0,0,375000
2770,7400,0,236,1045,1045,0,1045,528,0,0,533000
2771,7000,0,396,864,864,0,864,336,0,0,556000
2772,7000,0,72,1025,1025,0,1025,0,96,80,225000
2773,9856,0,716,716,1007,1007,2014,624,0,72,537250
2774,9600,264,936,1212,1226,442,1668,240,0,0,255000
2775,5520,0,863,1147,1147,510,1657,162,0,0,530000
2776,9600,0,399,780,940,476,1416,400,0,24,5300000
2777,6451,0,504,712,848,580,1428,576,264,0,595000
2778,3960,0,502,502,502,502,1004,200,280,0,548000
2779,7745,0,938,938,1084,867,1951,576,0,6,234975
2780,7741,0,817,1032,1032,0,1032,280,0,0,600000
2781,5633,0,844,844,844,0,844,216,50,81,432000
2782,7200,0,576,576,864,0,864,528,0,0,455000
2783,7614,0,738,738,714,662,1376,216,0,0,279950
2784,6000,0,384,960,960,0,960,576,0,0,267500
2785,6000,145,816,816,816,750,1566,450,24,0,620000
2786,7830,0,76,492,492,0,492,200,0,0,110000
2787,9576,0,460,770,885,297,1182,378,0,0,625000
2788,5747,0,798,798,840,0,840,250,112,0,389000
2789,6300,0,1226,1226,1226,878,2104,432,0,341,1200000
2790,5976,0,624,624,624,624,1248,0,0,130,788500
2791,9750,0,960,960,960,0,960,624,0,0,567000
2792,4761,0,1020,1020,1020,0,1020,0,0,0,515000
2793,11737,0,848,848,1017,810,1827,240,27,36,605000
2794,6120,0,381,728,728,434,1162,258,0,24,430000
2795,6120,0,741,741,741,583,1324,180,0,0,805000
2796,11672,0,816,816,816,0,816,210,168,0,567500
2797,33120,0,1595,1595,1611,875,2486,576,0,0,647500
2798,10320,0,596,596,834,596,1430,370,218,0,495000
2799,7518,0,396,396,665,665,1330,390,0,72,825000
2800,9000,0,610,610,819,0,819,0,0,0,435000
2801,7200,0,641,984,984,0,984,308,0,0,445950
2802,12375,41,477,806,1081,341,1422,288,0,0,960000
2803,11136,0,1921,1921,1921,0,1921,576,0,180,780000
2804,21370,0,0,0,1640,0,1640,394,0,0,274500
2805,8250,0,0,0,1032,0,1032,260,0,0,729953
2806,5220,0,830,830,879,0,879,180,0,108,464950
2807,5500,0,190,1073,1073,0,1073,246,0,120,620000
2808,11327,305,285,1064,1064,0,1064,528,314,48,735000
2809,10366,0,456,912,934,0,934,336,77,0,450000
2810,9000,0,286,1059,1059,0,1059,286,0,88,450000
2811,9535,450,0,1176,1458,0,1458,512,284,0,842500
2812,7176,200,166,960,1040,0,1040,616,131,0,360000
2813,9662,0,1967,1967,1967,0,1967,580,170,0,585000
2814,8235,99,1466,1949,1949,0,1949,586,32,0,461000
2815,17529,65,872,872,872,0,872,322,0,0,345000
2816,20355,123,229,1865,1830,0,1830,521,0,115,1075000
2817,13050,0,46,1000,1000,0,1000,575,238,0,643000
2818,10820,153,88,782,810,0,810,576,0,0,690000
2819,1700,0,33,430,880,680,1700,450,188,36,282000
2820,9375,0,168,967,1350,0,1350,504,237,0,549000
2821,6488,0,569,799,799,351,1150,215,264,0,815000
2822,19950,0,672,672,1337,672,2009,795,0,42,2200000
2823,19800,0,1411,1836,1836,1836,3672,836,684,80,700000
2824,11679,96,0,1776,1560,0,1560,528,453,253,933399
2825,12048,232,0,0,1488,0,1488,569,0,189,290000
2826,10519,164,1057,1057,1057,0,1057,288,0,0,372000
2827,9525,0,532,1000,1068,541,1609,305,0,0,450000
2828,12128,232,319,868,1313,1246,2559,506,0,245,303700
2829,9069,0,0,1344,1440,0,1440,920,288,0,672000
2830,11003,0,1308,1308,1308,568,1876,848,0,40,334000
2831,7488,0,815,1208,1208,0,1208,632,105,58,260000
2832,13377,0,260,1836,1846,0,1846,495,0,32,749950
2833,11645,198,448,1570,1590,0,1590,754,176,80,330000
2834,10984,0,945,945,945,864,1809,638,144,54,830000
2835,9316,140,1558,1614,1614,0,1614,576,100,45,1131000
2836,9316,532,784,784,784,812,1596,610,144,45,320000
2837,12000,0,535,1388,1388,0,1388,522,0,58,260000
2838,13015,0,1100,1100,1100,0,1100,462,0,0,225000
2839,12438,68,781,781,795,704,1499,473,413,91,279200
2840,8685,0,579,1425,1425,0,1425,591,0,130,520000
2841,9272,0,342,842,856,893,1749,515,140,85,505000
2842,13426,0,57,951,951,828,1779,586,208,107,234000
2843,8340,62,166,675,686,702,1388,317,406,36,503000
2844,10385,123,0,995,1282,0,1282,672,386,0,606000
2845,7200,0,427,864,864,0,864,297,0,0,433500
2846,9930,199,370,826,878,884,1762,591,320,54,250000
2847,9468,148,201,840,840,915,1755,530,176,73,719000
2848,11088,0,476,1348,1358,0,1358,418,68,166,381000
2849,8726,0,872,872,872,1037,1909,529,0,108,267000
2850,10566,261,170,1090,1090,1124,2214,646,197,80,275000
2851,21533,0,1065,1065,1065,984,2049,467,120,48,651000
2852,11250,227,258,1054,1070,869,1939,555,128,84,439000
2853,11250,0,245,930,950,1045,1995,610,275,170,325000
2854,4435,170,131,848,848,0,848,420,140,0,490000
2855,8810,0,390,1390,1390,0,1390,545,0,68,519900
2856,8581,0,851,851,851,886,1737,578,0,105,545000
2857,8400,0,784,784,784,827,1611,572,144,36,1062500
2858,8772,0,340,1336,1336,0,1336,502,136,43,542000
2859,8777,0,166,676,760,676,1436,528,147,0,465000
2860,7840,355,0,976,1012,0,1012,0,0,0,408000
2861,16133,0,329,1176,1176,0,1176,360,0,92,292000
2862,7162,190,796,796,806,918,1724,616,168,57,253000
2863,8050,,142,914,914,0,914,0,32,0,280000
2864,11060,0,1150,1150,1164,1150,2314,502,0,274,658588
2865,3675,82,0,547,1072,0,1072,525,0,44,635000
2866,2522,50,970,970,970,739,1709,380,0,40,439000
2867,6956,0,624,624,624,312,936,265,0,0,300000
2868,7822,0,832,832,846,492,1338,528,0,0,345000
2869,8707,0,1093,1093,1093,576,1669,288,0,0,283500
2870,16012,60,263,954,1482,0,1482,609,0,30,425000
2871,8248,0,864,864,964,0,1414,0,0,0,685000
2872,8088,0,498,498,498,0,498,216,0,0,750000
2873,11388,0,616,616,1055,218,1273,275,212,0,245000
2874,10890,0,128,1058,1058,493,1551,240,0,0,585444
2875,6430,0,0,780,816,524,1340,440,0,0,706000
2876,7000,0,200,624,743,736,1479,312,530,0,445000
2877,4899,0,450,755,755,755,1510,216,0,0,241000
2878,9399,0,818,818,818,818,1636,288,0,0,1175000
2879,10164,0,346,992,992,473,1465,240,0,126,530000
2880,6191,0,440,824,824,464,1288,240,0,0,350000
2881,21780,0,817,817,940,610,1550,318,0,0,1700000
2882,12400,0,299,901,1125,592,1717,410,0,0,389000
2883,8170,270,496,1022,1122,549,1671,451,0,0,799000
2884,12320,0,637,637,959,650,1609,579,0,0,1400000
2885,14210,0,697,697,1104,697,1801,365,0,90,340895
